0,1,idQ,idA
What group starred in the movie Rock Around the Clock ?,Tell me something about this persn .,1260,0
Who markets Spaghetti-o 's ?,Tell me something about this persn .,2168,0
What company sells the most greeting cards ?,Tell me something about this persn .,1862,0
What comedian created a punch-drunk pugilist named Cauliflower McPugg ?,Tell me something about this persn .,78,0
What television network flogged its sports programming on Inga Nielsen 's body in 197 ?,Tell me something about this persn .,309,0
Which of the following did not receive a 1983 `` Outstanding Mother Award '' from the National Mother 's Day Committee ?,Tell me something about this persn .,269,0
Who portrayed Renaud in Casablanca ?,Tell me something about this persn .,151,0
"What inescapable purveyor of background music celebrated its 5th anniversary in July , 1984 ?",Tell me something about this persn .,572,0
"What Frenchman claimed the following ? If God did not exist , it would be necessary to invent him . ''",Tell me something about this persn .,1552,0
What U.S. senator once played basketball for the New York Knicks ?,Tell me something about this persn .,882,0
Who co-starred with Julie Andrews in Mary Poppins ?,Tell me something about this persn .,162,0
What was Eduard Shevardnadze 's job in the Soviet Union ?,Tell me something about this persn .,1845,0
Who was Darius ?,Tell me something about this persn .,1603,0
What football coach 's story was told in the movie Run to Daylight ?,Tell me something about this persn .,44,0
With whom did Bush compare Saddam Hussein ?,Tell me something about this persn .,570,0
Who is the prime minister of Japan ?,Tell me something about this persn .,2302,0
What famous meat company went out of business because it became known that the underworld had been selling them kangaroo meat ?,Tell me something about this persn .,1664,0
Who wrote ` Hamlet ' ?,Tell me something about this persn .,2312,0
Who was President of Costa Rica in 1994 ?,Tell me something about this persn .,1104,0
What is the full name of the man who invented the multicolored game cube that has 42.3 quintillion potential combinations ?,Tell me something about this persn .,1082,0
Name a canine cartoon character other than Huckleberry Hound to have a voice by Daws Butler .,Tell me something about this persn .,2010,0
Who was the author of the book about computer hackers called `` The Cuckoo 's Egg : Tracking a Spy Through the Maze of Computer Espionage '' ?,Tell me something about this persn .,1051,0
What company named one of its pens `` The Banana '' ?,Tell me something about this persn .,1902,0
What longtime game show host dropped dead while jogging in Central Park in 1984 ?,Tell me something about this persn .,516,0
Who was the first person to study the stars ?,Tell me something about this persn .,1874,0
What wrestling star became `` The Incredible Hulk '' ?,Tell me something about this persn .,689,0
What 's the most common surname in America ?,Tell me something about this persn .,297,0
Which glamorous actress is a close friend of Dick Tracy ?,Tell me something about this persn .,1356,0
Who is Dear Abby ?,Tell me something about this persn .,1550,0
Who shot and killed himself while painting Wheatfield with Crows ?,Tell me something about this persn .,1297,0
"What Argentine revolutionary fought with Castro and died in Bolivia in May , 1979 ?",Tell me something about this persn .,2057,0
Who invented the game Scrabble ?,Tell me something about this persn .,60,0
Who was the second person ever to wear Iron Man 's armor ?,Tell me something about this persn .,1485,0
Who is the president of the Spanish government ?,Tell me something about this persn .,1204,0
Who was the oldest U.S. president ?,Tell me something about this persn .,1180,0
Who invented Astroturf ?,Tell me something about this persn .,390,0
Who wrote the lyrics to Porgy and Bess ?,Tell me something about this persn .,1114,0
Who is Peter Weir ?,Tell me something about this persn .,1449,0
Who invented the pull-tab opener on cans ?,Tell me something about this persn .,2405,0
What was the name of the daughter of the Virginia chief Powhatan that married John Rolfe ?,Tell me something about this persn .,920,0
Who was the first Russian astronaut to walk in space ?,Tell me something about this persn .,2554,0
"Who came up with the name , El Nino ?",Tell me something about this persn .,909,0
What organization 's offices were broken into at Watergate in 1972 ?,Tell me something about this persn .,2042,0
Who played Sally Rogers on The Dick Van Dyke Show ?,Tell me something about this persn .,1955,0
Who was the famous door-to-door brush salesman ?,Tell me something about this persn .,2407,0
What one of the Backstreet Boys are single ?,Tell me something about this persn .,911,0
Who invented the fountain ?,Tell me something about this persn .,222,0
What English queen had seventeen children ?,Tell me something about this persn .,1759,0
What president 's ghost is said to haunt the White House ?,Tell me something about this persn .,2499,0
Who made the first airplane that could fly ?,Tell me something about this persn .,795,0
What is Pittsburgh 's baseball team called ?,Tell me something about this persn .,2442,0
Who is the Voyager project manager ?,Tell me something about this persn .,2295,0
What U.S. general was court-martialled for criticizing American air power ?,Tell me something about this persn .,1698,0
What future Soviet dictator was training to be a priest when he got turned on to Marxism ?,Tell me something about this persn .,2438,0
Who is Luke Skywalker 's father ?,Tell me something about this persn .,1598,0
Who is the French literary charcter who is chiefly famous for his enormous nose ?,Tell me something about this persn .,295,0
Who invented the radio ?,Tell me something about this persn .,1290,0
What video game hero do some of his fans call Chomper ?,Tell me something about this persn .,1959,0
Who comprised the now-defunct comic book team known as the Champions ?,Tell me something about this persn .,1926,0
Which Rockefeller was sometimes called `` JDR3 '' ?,Tell me something about this persn .,718,0
Who sings Angel Eyes from the 80 's ?,Tell me something about this persn .,819,0
What is Alice Cooper 's real name ?,Tell me something about this persn .,1275,0
Who taught Matt Murdock to use his extraordinary abilities in Marvel comics ?,Tell me something about this persn .,382,0
Who was the first jockey to ride two Triple Crown winners ?,Tell me something about this persn .,2046,0
What jockey won 17 Triple Crown races ?,Tell me something about this persn .,1854,0
What are the only players eligible to score points in Roller Derby called ?,Tell me something about this persn .,545,0
Who played Lucas McCain on The Rifleman ?,Tell me something about this persn .,2463,0
"What was Mao , the Chinese leader 's , full name ?",Tell me something about this persn .,412,0
Who won the 1967 Academy Award for Best Actor ?,Tell me something about this persn .,133,0
What is the last name of Lucy and Linus from the Peanut 's comic strip ?,Tell me something about this persn .,84,0
Who invented the toothbrush ?,Tell me something about this persn .,2090,0
What American naval officer broke Japan 's isolationist policy in 1853 ?,Tell me something about this persn .,2318,0
Who invented `` The Muppets '' ?,Tell me something about this persn .,938,0
Who portrayed the title character in the film The Day of the Jackal ?,Tell me something about this persn .,631,0
"Who was in Death of a Salesman original movie , not 1985 ?",Tell me something about this persn .,2445,0
What mustachioed comedian portrayed Frankie in North to Alaska ?,Tell me something about this persn .,2132,0
What South Vietnamese president was assassinated by his generals in 1963 ?,Tell me something about this persn .,569,0
What `` marvelous '' major-league baseball player is now a spokesman for a beer company ?,Tell me something about this persn .,728,0
Which Vietnamese terrorist is now a UN delegate in Doonesbury ?,Tell me something about this persn .,2346,0
Who followed Caesar ?,Tell me something about this persn .,2382,0
What South African producer had a 1988 profit of $836 million ?,Tell me something about this persn .,639,0
Who was Gerald Ford 's vice president ?,Tell me something about this persn .,628,0
Who is the father of the computer ?,Tell me something about this persn .,224,0
What baseball player was walked the most times ?,Tell me something about this persn .,2221,0
Who does data collection in tourism ?,Tell me something about this persn .,1326,0
What 2th-century American poet wrote a four-volume biography of Abraham Lincoln ?,Tell me something about this persn .,1081,0
Who was the first woman to fly solo across the Atlantic ?,Tell me something about this persn .,1916,0
Who did Sara Jane Moore try to assassinate ?,Tell me something about this persn .,1574,0
What hard-of hearing artist painted Sunflowers ?,Tell me something about this persn .,813,0
What 's the nickname of oddsmaker Jimmy Snyder ?,Tell me something about this persn .,2129,0
Who claims to have the greatest show on earth ?,Tell me something about this persn .,346,0
"What lawyer won the largest divorce settlement , $85 million , in U.S. history for Sheika Dena Al-Farri ?",Tell me something about this persn .,493,0
Who is the voice of Miss Piggy ?,Tell me something about this persn .,2058,0
Name the On Stage character whose face was never seen .,Tell me something about this persn .,1768,0
Who 's the twin brother of the Greek goddess Artemis ?,Tell me something about this persn .,225,0
Who was Hitler 's minister of propaganda ?,Tell me something about this persn .,467,0
What card company sells Christmas ornaments ?,Tell me something about this persn .,1347,0
What Honeymooners actress did Television magazine name as 1953 's most promising star ?,Tell me something about this persn .,1442,0
What doctor is synonymous with footwear and foot care ?,Tell me something about this persn .,808,0
What Texas surgeon performed the first artificial heart transplant ?,Tell me something about this persn .,1692,0
What professional sports league originated the college draft ?,Tell me something about this persn .,440,0
Who was Damocles ?,Tell me something about this persn .,1461,0
Who is Johnny Carson ?,Tell me something about this persn .,254,0
Who is Archie Bunker 's son-in-law ?,Tell me something about this persn .,2551,0
Name the Ranger who was always after Yogi Bear .,Tell me something about this persn .,1041,0
Who were the head writers for the Smothers Brothers Comedy Hour ?,Tell me something about this persn .,1494,0
Who said : `` What contemptible scoundrel stole the cork from my lunch ? '',Tell me something about this persn .,439,0
Who sued the Dannon yougurt company for using a character named Ron Raider for promotion ?,Tell me something about this persn .,623,0
What was the name of Randy Steven Craft 's lawyer ?,Tell me something about this persn .,674,0
Name the person who burst through the screen in the Lite beer commercials .,Tell me something about this persn .,1731,0
Who discovered imaginary numbers ?,Tell me something about this persn .,1118,0
What painter popularized soup cans and Brillo soap pad boxes ?,Tell me something about this persn .,2340,0
"Who wrote the sci-fi trilogy Foundation , Foundation and Empire , and Second Foundation ?",Tell me something about this persn .,978,0
What New Orleans D.A. claimed : `` My staff and I solved the assassination weeks ago '' ?,Tell me something about this persn .,370,0
What first name was Nipsy Russell given at birth ?,Tell me something about this persn .,1975,0
What are the major companies that are part of Dow Jones ?,Tell me something about this persn .,2370,0
What kind of people took part in Shays ' Rebellion in Massachusetts in 1787 ?,Tell me something about this persn .,452,0
Who famously rode to warn the people of Massachusetts that the British were coming ?,Tell me something about this persn .,314,0
Who was the author of the famous fairy tale `` Snow White and Seven Dwarfs '' ?,Tell me something about this persn .,1473,0
Who is Imam Hussain Ben Ali whom Shia people believe in ?,Tell me something about this persn .,1615,0
What Pulitzer Prize-winning novelist ran for mayor of New York City ?,Tell me something about this persn .,2133,0
What was the nickname of model Leslie Hornby ?,Tell me something about this persn .,2424,0
What is the name of Miss India 1994 ?,Tell me something about this persn .,1611,0
Who is the actress Bette Davis once said she wished she looked like ?,Tell me something about this persn .,489,0
"Who lives at 24 Sussex Drive , Ottawa ?",Tell me something about this persn .,1046,0
Who owns the rights on a TV program ?,Tell me something about this persn .,285,0
"Who manufactures the software , `` PhotoShop '' ?",Tell me something about this persn .,451,0
Who is Pia Zadora 's millionaire husband and mentor ?,Tell me something about this persn .,2275,0
What record company produced the 1978 movie The Wiz ?,Tell me something about this persn .,2553,0
Who made a boat out of gopher wood ?,Tell me something about this persn .,1504,0
"What architect originated the glass house designed the Chicago Federal Center had a philosophy of `` less is more , '' and produced plans that were the forerunner of the California ranch house ?",Tell me something about this persn .,1388,0
In the past 8 years who have the MVP players for the NHL been ?,Tell me something about this persn .,2510,0
Who 's played the most games for the New York Yankees ?,Tell me something about this persn .,2105,0
What is the name of the firm that makes Spumante ?,Tell me something about this persn .,1967,0
"What basketball player is credited with 23 , 924 rebounds ?",Tell me something about this persn .,2477,0
Who plays shortstop for Charlie Brown 's baseball team ?,Tell me something about this persn .,1317,0
Who were the four famous founders of United Artists ?,Tell me something about this persn .,1597,0
What baseball team owner and sailor is known as The Mouth of the South ?,Tell me something about this persn .,448,0
Who replaced Bert Parks as the host of The Miss America Pageant ?,Tell me something about this persn .,988,0
Who was the first person inducted into the U.S. Swimming Hall of Fame ?,Tell me something about this persn .,1283,0
Who invented batteries ?,Tell me something about this persn .,1733,0
Who was known as the Time Master in comic books ?,Tell me something about this persn .,1338,0
Who shared a New York City apartment with Roger Maris the year he hit 61 home runs ?,Tell me something about this persn .,755,0
Who is stationed at Camp Swampy in the comic strips ?,Tell me something about this persn .,2258,0
Who created the character James Bond ?,Tell me something about this persn .,1613,0
What fruit-topped actress was known as The Brazilian Bombshell ?,Tell me something about this persn .,1641,0
What President dispatched a cruiser to carry Charles Lindbergh home after his epic flight ?,Tell me something about this persn .,1061,0
Who portrayed `` Rosanne Rosanna-Dana '' on the television show `` Saturday Night Live '' ?,Tell me something about this persn .,1165,0
What TV talk-show host lends his name to a line of men 's clothing ?,Tell me something about this persn .,2201,0
Who won the Nobel Peace Prize in 1991 ?,Tell me something about this persn .,710,0
Name the various super-teams to which the Angel has belonged .,Tell me something about this persn .,655,0
Who is the `` Queen Mother '' ?,Tell me something about this persn .,2082,0
What does Robin Williams do ?,Tell me something about this persn .,74,0
What mythical figure carries an hourglass and a scythe ?,Tell me something about this persn .,1468,0
Who is section manager for guidance and control systems at JPL ?,Tell me something about this persn .,2013,0
Who was actress June Havoc 's legendary sister ?,Tell me something about this persn .,116,0
Who asked you to do the Loco-Motion with her in 1962 ?,Tell me something about this persn .,400,0
What was the player 's name who played nose tackle for the Eagles in Super Bowl XV ?,Tell me something about this persn .,1142,0
Who wrote the Bible ?,Tell me something about this persn .,1243,0
What are the four railways in Monopoly ?,Tell me something about this persn .,1507,0
What was American folk hero John Chapman 's nickname ?,Tell me something about this persn .,458,0
Who were the 1974 Oscar winners ?,Tell me something about this persn .,1268,0
What is the most common name ?,Tell me something about this persn .,1470,0
Who makes the `` Die Hard '' car battery ?,Tell me something about this persn .,1105,0
What famous British actor lost his voice after an operation in 1966 ?,Tell me something about this persn .,2366,0
What doctor claimed in a 1946 book : `` There is no such thing as a bad boy '' ?,Tell me something about this persn .,1269,0
Who is Samuel F. Pickering ?,Tell me something about this persn .,1521,0
Who said `` Give me liberty or give me death '' ?,Tell me something about this persn .,711,0
Who first broke the sound barrier ?,Tell me something about this persn .,1076,0
Who was chairman of the Senate select committee that tried to get to the bottom of Watergate ?,Tell me something about this persn .,2355,0
What is the name of the American who was captured when his plane went down over Syrian-held Lebanon ?,Tell me something about this persn .,2020,0
Who won Oscars for her roles in Gone with the Wind and A Streetcar Named Desire ?,Tell me something about this persn .,1220,0
What journalist can be found in and around Walden Puddle ?,Tell me something about this persn .,1849,0
What bestselling modern poet was the co-founder of the famous City Lights Bookshop in San Francisco ?,Tell me something about this persn .,41,0
Name Alvin 's brothers,Tell me something about this persn .,1716,0
What former African leader held his country 's boxing title for nine years ?,Tell me something about this persn .,358,0
Who invented the Wonderbra ?,Tell me something about this persn .,226,0
What Japanese manufacturer is known for both its pianos and its motorcycles ?,Tell me something about this persn .,850,0
Which organization is the Security Council a part of ?,Tell me something about this persn .,1891,0
Whose singing voice was dubbed in for Natalie Wood in West Side Story and Audrey Hepburn in My Fair Lady ?,Tell me something about this persn .,1577,0
What female faith healer wrote the inspirational book I Believe in Miracles ?,Tell me something about this persn .,1704,0
What kind of women gave Sigmund Freud erotic dreams ?,Tell me something about this persn .,1193,0
Name Dick Tracy 's two children .,Tell me something about this persn .,2475,0
Whose cover is that of an employee of Universal Import and Export ?,Tell me something about this persn .,1645,0
What Chilean president was killed in a 1973 coup d 'etat ?,Tell me something about this persn .,2220,0
Who made the first airplane ?,Tell me something about this persn .,1903,0
What is the name of the managing director of Apricot Computer ?,Tell me something about this persn .,594,0
Name a ballet company Mikhail Baryshnikov has danced for ?,Tell me something about this persn .,1277,0
What is Rona Barrett 's married name ?,Tell me something about this persn .,2375,0
What American actress was the first to be called a `` vamp '' ?,Tell me something about this persn .,1015,0
What attorney-general ordered the closing of Alcatraz ?,Tell me something about this persn .,271,0
What diminutive American female gymnast stole the show at the 1984 Olympics ?,Tell me something about this persn .,996,0
Who is the richest person in the world ?,Tell me something about this persn .,2031,0
What company 's trademark was His Master 's Voice ?,Tell me something about this persn .,1846,0
What two New York Yankee pitchers swapped wives and families ?,Tell me something about this persn .,1102,0
What government department did The Untouchables work for ?,Tell me something about this persn .,591,0
"What future deer hunter portrayed Annie Hall 's neurotic brother , Duane ?",Tell me something about this persn .,331,0
Who died 1 feet from where John F. Kennedy did ?,Tell me something about this persn .,991,0
Who wrote `` The Pit and the Pendulum '' ?,Tell me something about this persn .,1183,0
What 1920s cowboy star rode Tony the Wonder Horse ?,Tell me something about this persn .,1939,0
"Who was the mother of the man who would not be king , the duke of Windsor ?",Tell me something about this persn .,665,0
Who directed The Wild Bunch ?,Tell me something about this persn .,208,0
What was the man 's name who was killed in a duel with Aaron Burr ?,Tell me something about this persn .,1714,0
What ISPs exist in the Caribbean ?,Tell me something about this persn .,2098,0
What is the first personal computer company ?,Tell me something about this persn .,961,0
Which college did Dikembe Mutombo play basketball for ?,Tell me something about this persn .,2268,0
Name the organization that is presided by a Security Council .,Tell me something about this persn .,266,0
"What member of The Little Rascals has an on-again , off-again sweetheart in Darla Hood ?",Tell me something about this persn .,786,0
Name the child left on a doorstep at the beginning of Gasoline Alley .,Tell me something about this persn .,598,0
Which of the following celebrities started his show-biz career as a disc jockey ?,Tell me something about this persn .,896,0
What U.S. President had brothers-in-law in the Confederate army ?,Tell me something about this persn .,2245,0
Who was the lyricist and who was the composer between Gilbert and Sullivan ?,Tell me something about this persn .,2175,0
Who is considered The First Lady of the American Stage ?,Tell me something about this persn .,686,0
Which radio stations air the Jim Bohannon Radio Talk Show ?,Tell me something about this persn .,1987,0
Who won the Battle of Gettysburg ?,Tell me something about this persn .,1434,0
Who was the star of Leave It to Beaver ?,Tell me something about this persn .,2288,0
What American poet wrote : `` Good fences make good neighbors '' ?,Tell me something about this persn .,543,0
Name of heroine in `` Scruples '' ?,Tell me something about this persn .,1225,0
Who is Snoopy 's arch-enemy ?,Tell me something about this persn .,1996,0
Who kept the most famous diary in the English language ?,Tell me something about this persn .,1533,0
Who liberated 19th century Sicily and Naples ?,Tell me something about this persn .,1305,0
What title did Shevardnadze have during the Soviet era ?,Tell me something about this persn .,2297,0
What creative genius said : `` Everything comes to him who hustles while he waits '' ?,Tell me something about this persn .,653,0
Which of the following famous people does not paint as a hobby ?,Tell me something about this persn .,2113,0
What well-known TV talk show host was a lay preacher by the time he was seventeen ?,Tell me something about this persn .,1555,0
What woman was Time 's Man of the Year for 1952 ?,Tell me something about this persn .,1055,0
"What baseball star turned down a $1 , 000-a-year contract because he felt he had n't earned it ?",Tell me something about this persn .,541,0
What professional cricketer 's son wrote The War of the Worlds in 1898 ?,Tell me something about this persn .,148,0
Who invented the stock ticker in 1870 ?,Tell me something about this persn .,1247,0
What Nazi leader killed himself in jail just before he was to be executed as a war criminal ?,Tell me something about this persn .,2343,0
What writer is famous for physically putting himself into the center of his subject matter ?,Tell me something about this persn .,589,0
Who was the girl in Peter Sellers 's soup ?,Tell me something about this persn .,1360,0
Who is the founder of Scientology ?,Tell me something about this persn .,1080,0
"Whose special bear 's creator was born on January 18 , 1779 ?",Tell me something about this persn .,1464,0
Who built the first pyramid ?,Tell me something about this persn .,810,0
Who does the advertizing for Frito-Lay ?,Tell me something about this persn .,280,0
What is her profession ?,Tell me something about this persn .,444,0
What National League baseball team employed 72 third baseemen in its first 2 seasons ?,Tell me something about this persn .,1662,0
What heavyweight boxer was known as The Wild Bull of the Pampas ?,Tell me something about this persn .,48,0
Who shot Lee Harvey Oswald ?,Tell me something about this persn .,891,0
"What schools in the Washington , DC NN NN VBP NN NN NN NN .",Tell me something about this persn .,1887,0
What was the role of the Medieval Guild ?,Tell me something about this persn .,137,0
What tennis player has the nickname `` Nasty '' ?,Tell me something about this persn .,2433,0
"What are the first names of Rowan and Martin , the stars of TV 's Laugh-In ?",Tell me something about this persn .,1276,0
What feminist wrote Sexual Politics and Flying ?,Tell me something about this persn .,292,0
"What 's Mrs. Bridges 's job on TV 's Upstairs , Downstairs ?",Tell me something about this persn .,811,0
"What 's the better-known identity of John Merrick , the noble ogre of Victorian England ?",Tell me something about this persn .,587,0
What 's the most common name in nursery rhymes ?,Tell me something about this persn .,980,0
Who has more DNA - a man or a woman ?,Tell me something about this persn .,1371,0
What singer 's theme song was When the Moon Comes over the Mountain ?,Tell me something about this persn .,337,0
"Who stopped making diary entries on May 31 , 1669 , because he thought he was going blind ?",Tell me something about this persn .,2458,0
What group asked the musical question Do You Believe in Magic ?,Tell me something about this persn .,568,0
Who founded the first aerodynamics laboratory in 1912 ?,Tell me something about this persn .,1713,0
What cigar-chewing comedian observed : `` You 're only as old as the woman you feel '' ?,Tell me something about this persn .,2165,0
Which of the following celebrities was not born in Philadelphia ?,Tell me something about this persn .,49,0
What character in The Beverly Hillbillies has the given names Daisy Moses ?,Tell me something about this persn .,1034,0
Who was considered to be the father of psychology ?,Tell me something about this persn .,688,0
What is the best college in the country ?,Tell me something about this persn .,527,0
Who created `` The Muppets '' ?,Tell me something about this persn .,419,0
"What famous New York City mayor wrote the hit song , `` Will You Love Me in December as You Do in May ? ''",Tell me something about this persn .,1096,0
Who reports the weather on the `` Good Morning America '' television show ?,Tell me something about this persn .,55,0
Which major diamond producer is based in South Africa ?,Tell me something about this persn .,1495,0
What is the name of Joan Jett 's band ?,Tell me something about this persn .,2349,0
"Who is the richest person in the world , without owning a business ?",Tell me something about this persn .,747,0
Which two inventors invented Post-its ?,Tell me something about this persn .,1729,0
Who was Jane Goodall ?,Tell me something about this persn .,249,0
What English queen had six fingers on one hand ?,Tell me something about this persn .,2342,0
What U.S. Government agency registers trademarks ?,Tell me something about this persn .,2039,0
Who was the actor who played Sam in the movie Casablanca ?,Tell me something about this persn .,2182,0
Who is the fastest swimmer in the world ?,Tell me something about this persn .,1100,0
What business exports the sparkling wine Spumante ?,Tell me something about this persn .,939,0
What is the best Internet business to go into ?,Tell me something about this persn .,1426,0
Who won the 1968 California Democratic primary ?,Tell me something about this persn .,2396,0
What was the backup singing group for Roy Rogers ?,Tell me something about this persn .,464,0
Who wrote the Farmer 's Almanac ?,Tell me something about this persn .,637,0
Who won the Superbowl in ?,Tell me something about this persn .,872,0
Name Dondi 's adoptive grandfather .,Tell me something about this persn .,794,0
Who killed Martin Luther King ?,Tell me something about this persn .,1497,0
What Hungarian cardinal was first a state prisoner and then a refugee in the U.S. embassy 1956-1971 ?,Tell me something about this persn .,976,0
What astronomer-architect designed the present St. Paul 's Cathedral in London ?,Tell me something about this persn .,873,0
Who took over as conductor of the Boston Pops after Arthur Fiedler 's long reign ?,Tell me something about this persn .,114,0
Who earns their money the hard way ?,Tell me something about this persn .,1563,0
What Pope inaugurated Vatican International Radio ?,Tell me something about this persn .,1724,0
What was her real name ?,Tell me something about this persn .,2195,0
What actor was the first man to appear on the cover of McCall 's ?,Tell me something about this persn .,1605,0
What comedian was born Allen Stewart Konigsberg ?,Tell me something about this persn .,86,0
What are the names of Jack 's original roommates on Three 's Company ?,Tell me something about this persn .,1162,0
What kind of business is 7-Eleven ?,Tell me something about this persn .,576,0
Who was the first American citizen awarded the Albert Medal of the Society of Arts ?,Tell me something about this persn .,1221,0
Who portrayed The Cowardly Lion in The Wizard of Oz ?,Tell me something about this persn .,146,0
What actor 's autobiography is titled All My Yesterdays ?,Tell me something about this persn .,1970,0
Who are Woody Woodpecker 's niece and nephew ?,Tell me something about this persn .,379,0
Who is the prime minister in Norway ?,Tell me something about this persn .,359,0
Which of the following TV newsmen was a Rhodes scholar ?,Tell me something about this persn .,1866,0
Who is the head of the World Bank ?,Tell me something about this persn .,1506,0
Who retired with 755 home runs to his credit ?,Tell me something about this persn .,853,0
Who was Quetzalcoatl ?,Tell me something about this persn .,251,0
Who are the Challengers of the Unknown ?,Tell me something about this persn .,1476,0
Who was the first President to appoint a woman to head a cabinet ?,Tell me something about this persn .,2179,0
Who was Ben Casey 's boss ?,Tell me something about this persn .,1396,0
Which of the following actors worked in New York 's Yiddish Theater ?,Tell me something about this persn .,1024,0
Who is the president of Stanford University ?,Tell me something about this persn .,518,0
What TV detective did Craig Stevens play ?,Tell me something about this persn .,963,0
Who did Richard Nixon tender his resignation to ?,Tell me something about this persn .,2232,0
What Polynesian people inhabit New Zealand ?,Tell me something about this persn .,368,0
Who was the first coach of the Cleveland Browns ?,Tell me something about this persn .,1822,0
Who invented the stethoscope ?,Tell me something about this persn .,1842,0
Who is always trying to get the rent from Andy Capp ?,Tell me something about this persn .,2238,0
Who said : `` Soldiers win the battles and generals get the credit '' ?,Tell me something about this persn .,2508,0
Who started the Dominos Pizza chain ?,Tell me something about this persn .,2223,0
What ethnic group introduced the idea of potlatch ?,Tell me something about this persn .,1251,0
Which member of Charlie 's Angels sang vocals for Josie and the Pussycats ?,Tell me something about this persn .,1112,0
Who used AuH2O as an election slogan ?,Tell me something about this persn .,1735,0
What are the top ten all-time money making NFL teams ?,Tell me something about this persn .,546,0
What was the name of the US helicopter pilot shot down over North Korea ?,Tell me something about this persn .,2537,0
"What 's the maximum length , in inches , of a first baseman 's glove ?",What is the amount ?,862,3
How many Jews were executed in concentration camps during WWII ?,What is the amount ?,1688,3
What was the first minimum wage ?,What is the amount ?,236,3
How many sonnets did Shakespeare write ?,What is the amount ?,555,3
What year did Apartheid start ?,What is the amount ?,260,3
When did the Jurassic Period end ?,What is the amount ?,1186,3
In which year was the cartoon character Chilly Willy created ?,What is the amount ?,2150,3
How many feet more than 2 is the average height of the Great Wall of China ?,What is the amount ?,62,3
How much did a McDonald 's hamburger cost in 1963 ?,What is the amount ?,323,3
How many questions are on this thing ?,What is the amount ?,90,3
How long does it take to hike the entire Appalachian Trail ?,What is the amount ?,1149,3
How many furlongs are there in a mile-and-a-quarter recetrack ?,What is the amount ?,1783,3
When was CNN 's first broadcast ?,What is the amount ?,288,3
How many feet are there in a fathom ?,What is the amount ?,622,3
How many points are there on a Backgammon board ?,What is the amount ?,816,3
What year did the first issue of `` Playboy '' come out ?,What is the amount ?,17,3
How many votes in Congress dissented from the 1941 declaration of war with Japan ?,What is the amount ?,1465,3
What is the average life expectancy of a male in Ireland in 1996 ?,What is the amount ?,214,3
What 's the third month of the Gregorian calendar ?,What is the amount ?,2338,3
How many verses are in the Bible ?,What is the amount ?,661,3
How deep is a fathom ?,What is the amount ?,566,3
How many muscles does an oyster have ?,What is the amount ?,1579,3
In what year did Hitler gain power of Germany ?,What is the amount ?,178,3
How long does a fly live ?,What is the amount ?,822,3
How big is our galaxy in diameter ?,What is the amount ?,2092,3
When was Nostradamus born ?,What is the amount ?,1003,3
How many Stradivarius violins were ever made ?,What is the amount ?,990,3
When were camcorders introduced in Malaysia ?,What is the amount ?,635,3
How many logarithmic scales are there on a slide rule ?,What is the amount ?,2478,3
When did they canonize the Bible ?,What is the amount ?,117,3
How many species of the Great White shark are there ?,What is the amount ?,1569,3
In what year was the Wall built ?,What is the amount ?,2272,3
What is the population of Kansas ?,What is the amount ?,702,3
"What is the latitude and longitude of El Paso , Texas ?",What is the amount ?,242,3
"What is the per-capita income of Colombia , South America , ?",What is the amount ?,381,3
When was the first Wall Street Journal published ?,What is the amount ?,2542,3
How many people visit the Pope each month ?,What is the amount ?,1553,3
How much did Manchester United spend on players in 1993 ?,What is the amount ?,1826,3
How many Gutenberg Bibles are there ?,What is the amount ?,120,3
When was Franklin D. Roosevelt stricken with polio ?,What is the amount ?,270,3
When was the G7 group of nations formed ?,What is the amount ?,1977,3
What percentage of Americans own their homes ?,What is the amount ?,2270,3
How many athletes did Puerto Rico enter in the 1984 Winter Olympics ?,What is the amount ?,1890,3
When was the first railroad from the east coast to the west coast completed ?,What is the amount ?,2248,3
When was the last major eruption of Mount St. Helens ?,What is the amount ?,1668,3
How much do drugs to treat tuberculosis cost ?,What is the amount ?,790,3
"How many times has `` Louie , Louie '' been recorded ?",What is the amount ?,1614,3
"What is the population of Arcadia , Florida ?",What is the amount ?,1325,3
How long did Shea and Gould practice law in Los Angeles ?,What is the amount ?,1993,3
What is the starting salary of a radiographer ?,What is the amount ?,1719,3
How many stations do you shoot from in the basketball game `` Around the World '' ?,What is the amount ?,2137,3
When was Ozzy Osbourne born ?,What is the amount ?,2362,3
How many times a day should you take a prescription marked `` q.i.d . '' ?,What is the amount ?,2454,3
What is the probability that at least 2 out of 25 people will have the same birthday ?,What is the amount ?,851,3
What is Judy Garland 's date of birth ?,What is the amount ?,1273,3
How many innings constitute an official baseball game ?,What is the amount ?,2176,3
When are sheep shorn ?,What is the amount ?,670,3
How many sperm cells are in an average ejaculation ?,What is the amount ?,2108,3
How far can a human eye see ?,What is the amount ?,2134,3
How much money are Dumbo 's ears insured for ?,What is the amount ?,780,3
What year did Montana become a state ?,What is the amount ?,1832,3
How many men died building the Mackinaw Bridge ?,What is the amount ?,798,3
When is Dick Clark 's birthday ?,What is the amount ?,807,3
How big is a normal size penis for a 15-year-old ?,What is the amount ?,351,3
What percentage of American men are alcoholic ?,What is the amount ?,531,3
How many Vietnamese were there in the Soviet Union ?,What is the amount ?,197,3
How many cullions does a male have ?,What is the amount ?,778,3
