0,1,idQ,idA
What was the name of Captain Bligh 's ship ?,What kind of transportation do they mention in this story ?,2091,27
Name the vessel used by the Atari Force in the DC comics .,What kind of transportation do they mention in this story ?,1810,27
What were the names of the three ships used by Columbus ?,What kind of transportation do they mention in this story ?,377,27
What currency is used in Australia ?,What money was used here ?,1313,31
What money was used by them ?,What money was used here ?,2472,31
What money was used here ?,What money was used here ?,2568,31
What type of currency is used in China ?,What money was used here ?,941,31
What ratio of children of ages between two and eleven watch ` The Simpsons ' ?,What percentage of this thing happen ?,1006,45
"Of children between the ages of two and eleven , what percentage watch `` The Simpsons '' ?",What percentage of this thing happen ?,2267,45
What fraction of a beaver 's life is spent swimming ?,What percentage of this thing happen ?,1825,45
What are the odds of giving birth to twins ?,What percentage of this thing happen ?,887,45
What is the probability that at least 2 out of 25 people will have the same birthday ?,What percentage of this thing happen ?,2465,45
What percentage of the silver production is done by independent silversmiths ?,What percentage of this thing happen ?,242,45
What is the current unemployment rate in the U.S. ?,What percentage of this thing happen ?,1382,45
What percentage of American men are alcoholic ?,What percentage of this thing happen ?,1282,45
What percent liked Thatcher after she had been in power for a decade ?,What percentage of this thing happen ?,1381,45
What was Thatcher 's approval rating after 10 years in power ?,What percentage of this thing happen ?,814,45
What fraction of a beaver 's life is spent swimming ?,What percentage of this thing happen ?,1825,45
Independent silversmith 's account for what percentage of silver production ?,What percentage of this thing happen ?,2063,45
What is the probability that at least 2 out of 25 people will have the same birthday ?,What percentage of this thing happen ?,2465,45
What percentage of children between the ages of two and eleven watch ` The Simpsons ' ?,What percentage of this thing happen ?,449,45
What percentage of Americans own their homes ?,What percentage of this thing happen ?,2360,45
What is the chance of conceiving quadruplets ?,What percentage of this thing happen ?,864,45
What are the chances of pregnacy if the penis does not penetrate the vagina ?,What percentage of this thing happen ?,2290,45
What is the Pennsylvania state income tax rate ?,What percentage of this thing happen ?,1710,45
What 's the percentage of children aged two through eleven who watch ` 'The Simpsons ' ?,What percentage of this thing happen ?,2200,45
What was the target rate for M3 growth in 1992 ?,What percentage of this thing happen ?,1026,45
What are the highest-paying odds on a roulette table ?,What percentage of this thing happen ?,306,45
What percent of world 's fresh water is found in Canada ?,What percentage of this thing happen ?,1635,45
What are the chances of pregnacy if the penis does not penetrate the vagina ?,What percentage of this thing happen ?,2290,45
What are the odds of giving birth to twins ?,What percentage of this thing happen ?,887,45
What percentage of the world 's plant and animal species can be found in the Amazon forests ?,What percentage of this thing happen ?,250,45
What percentage of the body is muscle ?,What percentage of this thing happen ?,1422,45
What percentage of all world tornados touch down in the US ?,What percentage of this thing happen ?,1901,45
What comedian created a punch-drunk pugilist named Cauliflower McPugg ?,What this person has done ?,1221,23
Who was the inventor of the stove ?,What this person has done ?,1919,23
"What celebrity couple , when going through a divorce , divided their toilet paper into two equal piles ?",What this person has done ?,1584,23
What mayor made so many TV appearances he was asked to join AFTRA in 1984 ?,What this person has done ?,199,23
Who was the 1st U.S. President ?,What this person has done ?,265,23
Who is section manager for guidance and control systems at JPL ?,What this person has done ?,995,23
Name one of King Henry VIII 's wives .,What this person has done ?,82,23
Who was the founding member of the Pink Floyd band ?,What this person has done ?,2346,23
Who made Stonehenge ?,What this person has done ?,1143,23
What is the name of the pop singer whose song became the theme song for a brand of catsup ?,What this person has done ?,2137,23
Who was the first doctor to successfully transplant a liver ?,What this person has done ?,2623,23
What American actress was the first to be called a `` vamp '' ?,What this person has done ?,1486,23
Who made the deodorant that claimed that it `` actually builds up resistance to odor '' ?,What this person has done ?,2065,23
Who is the President of Pergament ?,What this person has done ?,1530,23
What relative of Leo Tolstoy translated War and Peace eight times ?,What this person has done ?,1703,23
"Who graced the airwaves with such pearls as `` Do ya lo-o-ove me ? Get naked , baby ! '' ?",What this person has done ?,544,23
Who was the oldest U.S. president ?,What this person has done ?,2271,23
Who is the Queen of Holland ?,What this person has done ?,2235,23
With whom did Bush compare Saddam Hussein ?,What this person has done ?,523,23
Who held the endurance record for women pilots in 1929 ?,What this person has done ?,1508,23
What crooner joined The Andrews Sisters for Pistol Packin Mama ?,What this person has done ?,822,23
What feminist wrote Sexual Politics and Flying ?,What this person has done ?,601,23
"What future deer hunter portrayed Annie Hall 's neurotic brother , Duane ?",What this person has done ?,2467,23
What singer 's theme song was When the Moon Comes over the Mountain ?,What this person has done ?,2699,23
Who wrote the poem that starts `` I love your lips when they 're wet with wine and red with a warm desire '' ?,What this person has done ?,1084,23
What 19th-century painter died in the Marquesas Islands ?,What this person has done ?,1364,23
What is the full name of the man who invented the multicolored game cube that has 42.3 quintillion potential combinations ?,What this person has done ?,1365,23
What famous actress made her first appearance on stage at the age of five in the year 191 as `` Baby '' ?,What this person has done ?,1852,23
Who invented the Moog Synthesizer ?,What this person has done ?,999,23
Who was the president of Vichy France ?,What this person has done ?,187,23
What dictator has the nickname `` El Maximo '' ?,What this person has done ?,1557,23
What comedienne calls her sister-in-law Captain Bligh and her mother-in-law Moby Dick ?,What this person has done ?,1112,23
Who wrote The Night of the Iguana ?,What this person has done ?,1432,23
Who is behind the name of the Harvey Wallbanger drink ?,What this person has done ?,229,23
What is the name of the Indian who became prime minister by beating Mrs. Gandhi in the 1977 election ?,What this person has done ?,959,23
Who holds the NFL record for most touchdowns in a season ?,What this person has done ?,548,23
Who created private detective Philip Marlowe ?,What this person has done ?,972,23
What Asian leader was known as The Little Brown Saint ?,What this person has done ?,435,23
Name a canine cartoon character other than Huckleberry Hound to have a voice by Daws Butler .,What this person has done ?,506,23
What New Orleans D.A. claimed : `` My staff and I solved the assassination weeks ago '' ?,What this person has done ?,1014,23
Who did Napolean defeat at Jena and Auerstadt ?,What this person has done ?,1028,23
What two baseball players make up the battery ?,What this person has done ?,483,23
Who is the current UN Secretary General ?,What this person has done ?,1876,23
What American poet wrote : `` Good fences make good neighbors '' ?,What this person has done ?,1159,23
What TV detective did Craig Stevens play ?,What this person has done ?,2154,23
Whose video is titled Shape Up with Arnold ?,What this person has done ?,1193,23
"Who wrote the song , `` Stardust '' ?",What this person has done ?,2266,23
What U.S. President had brothers-in-law in the Confederate army ?,What this person has done ?,1387,23
Who coined the term NN cyberspace `` in his novel NN Neuromancer '' ?,What this person has done ?,562,23
Who did Richard Nixon tender his resignation to ?,What this person has done ?,1414,23
Whose autobiography is titled Yes I Can ?,What this person has done ?,72,23
Who was the king who was forced to agree to the Magna Carta ?,What this person has done ?,2633,23
Who made the first surfboard ?,What this person has done ?,634,23
Whose singing voice was dubbed in for Natalie Wood in West Side Story and Audrey Hepburn in My Fair Lady ?,What this person has done ?,2074,23
Which presidents of the USA were Masons ?,What this person has done ?,31,23
"Whom does Uncle Duke 's girl friend , Honey , room with ?",What this person has done ?,2240,23
Who sells Viagra ?,What this person has done ?,2079,23
Who took the toys donated for the Doodyville Orphans ' Fund and kept them for himself ?,What this person has done ?,1913,23
Who sang about Desmond and Molly Jones ?,What this person has done ?,2522,23
What boxer 's life story is titled Raging Bull ?,What this person has done ?,445,23
What do you call a book of quotes ?,What's the name of that ?,699,0
"What do you call a date that contains sequencing numbers , like 9-8-98 ?",What's the name of that ?,2651,0
What do you call a Poker hand with five cards of the same suit ?,What's the name of that ?,1936,0
How do you say `` fresh '' in Spanish ?,What's the name of that ?,2143,0
What tennis term is said to come from the French word for egg ?,What's the name of that ?,2000,0
What term means a sexual attraction between a male and a female ?,What's the name of that ?,2374,0
What are `` darning needles '' and `` horse stingers '' better known as ?,What's the name of that ?,1370,0
What 's the term for a young fox ?,What's the name of that ?,2112,0
What 's the International Lawn Tennis Challenge Trophy usually called ?,What's the name of that ?,1743,0
"How do you say , `` I love you '' in other languages ?",What's the name of that ?,50,0
What does Playboy title its `` continuing dialog on contemporary issues between Playboy and its readers '' ?,What's the name of that ?,2400,0
What is the term for a group of geese ?,What's the name of that ?,180,0
How do you say `` eat the day '' in Latin ?,What's the name of that ?,116,0
What is the Scotch `` for people who know the difference '' ?,What's the name of that ?,845,0
How do you say 2 in Latin ?,What's the name of that ?,2181,0
What 's a male witch called ?,What's the name of that ?,481,0
What is the rounded part on the top of a matchbook called ?,What's the name of that ?,2134,0
What is the lens behind the iris in the eye called ?,What's the name of that ?,2254,0
What 's another name for aspartame ?,What's the name of that ?,1208,0
The Jewish alphabet is known as what ?,What's the name of that ?,876,0
What is the term that describes a word where only one usage has been recorded in all literature ?,What's the name of that ?,1964,0
What is Shirley MacLaine known as ?,What's the name of that ?,155,0
What is a ball that hits the foul pole called ?,What's the name of that ?,2042,0
Aspartame is known by what other name ?,What's the name of that ?,1695,0
What was the eighth day following the Nones in each month of the Roman calendar called ?,What's the name of that ?,1275,0
What do Italians call Florence ?,What's the name of that ?,2477,0
What is Latin for incompetent ?,What's the name of that ?,919,0
What is Chiricahua the name of ?,What's the name of that ?,1228,0
"What is the name of the ` female ' counterpart to El Nino , which results in cooling temperatures and very dry weather ?",What's the name of that ?,2506,0
Aspartame is also called what ?,What's the name of that ?,2022,0
What do the Japanese call Japan ?,What's the name of that ?,527,0
What is another name for nearsightedness ?,What's the name of that ?,384,0
What 's the term for any four-sided figure ?,What's the name of that ?,928,0
The Jewish alphabet is called what ?,What's the name of that ?,1305,0
What is the dot on an the letter i called ?,What's the name of that ?,1766,0
What 's the green variety of beryl called ?,What's the name of that ?,318,0
What is the term for someone who hates mankind ?,What's the name of that ?,1464,0
What was another name for East Germany ?,What's the name of that ?,317,0
What was Mark Johnson referring to when he said : `` I still can 't believe it- we beat the Russians ? '',What's the name of that ?,820,0
What 's the common name for acetylsalicylic acid ?,What's the name of that ?,2308,0
"What then-derogatory term was applied to the painters Monet , Sisley , Pissarro , Renoir and Degas ?",What's the name of that ?,1782,0
What are some translations of the phrase `` Thank-you '' ?,What's the name of that ?,1685,0
Aspartame is also known as what ?,What's the name of that ?,171,0
How do you say `` Grandma '' in Irish ?,What's the name of that ?,484,0
What do you call a section of your finger from one joint to another ?,What's the name of that ?,908,0
The operating system that runs on IBM-compatible machines is called what ?,What's the name of that ?,2531,0
What do you call a `` twirl '' in ballet ?,What's the name of that ?,1202,0
What 's the term for an organism that lives on or in another ?,What's the name of that ?,1952,0
What 's a `` Drinker respirator '' better known as ?,What's the name of that ?,1915,0
What does an irate car owner call iron oxide ?,What's the name of that ?,1922,0
What does El Nino mean in spanish ?,What's the name of that ?,214,0
What does caliente translate to in English ?,What's the name of that ?,765,0
What is the name given to the Islamic counterpart of the Red Cross ?,What's the name of that ?,2450,0
What is the belt of low pressure around the equator called ?,What's the name of that ?,2344,0
What 's the name of the Tokyo Stock Exchange ?,What's the name of that ?,378,0
What does Warner Bros. call a flightless cuckoo ?,What's the name of that ?,1537,0
What 's the term for a limestone deposit rising from the floor of a cave ?,What's the name of that ?,2434,0
What is the former name of Zimbabwe ?,What's the name of that ?,1036,0
What 's the term for a bet before cards are dealt ?,What's the name of that ?,917,0
What are dinosaur droppings called ?,What's the name of that ?,1884,0
What year did Charles Dicken die ?,When did it happen ?,1539,29
When did Hitler come to power in Germany ?,When did it happen ?,510,29
What day of the week sees the most fatal car accidents ?,When did it happen ?,2468,29
When was Yemen reunified ?,When did it happen ?,925,29
When was Calypso music invented ?,When did it happen ?,1735,29
What time of year has the most air travel ?,When did it happen ?,622,29
"What month , date , and year did Charles I die ?",When did it happen ?,1799,29
When was Berlin 's Brandenburg gate erected ?,When did it happen ?,1510,29
What day of the week was July 13 ?,When did it happen ?,2411,29
When did the royal wedding of Prince Andrew and Fergie take place ?,When did it happen ?,390,29
What year did Hitler die ?,When did it happen ?,1679,29
When did Fraze get his first patent for the pull-tab can ?,When did it happen ?,2126,29
When was Richard Nixon born ?,When did it happen ?,1637,29
What season is the setting for Shakespeare 's Midsummer Night 's Dream ?,When did it happen ?,1237,29
The film `` Jaws '' was made in what year ?,When did it happen ?,2122,29
In which year was New Zealand excluded from the ANZUS alliance ?,When did it happen ?,1018,29
What year was the ATM first introduced ?,When did it happen ?,627,29
When did the art of quilting begin ?,When did it happen ?,2078,29
When did Amtrak begin operations ?,When did it happen ?,1034,29
When did Princess Diana and Prince Charles get married ?,When did it happen ?,596,29
"What day is August 13 , 1971 ?",When did it happen ?,2607,29
When are the Oscars Academy Awards in 1999 ?,When did it happen ?,2198,29
When did the American Civil War end ?,When did it happen ?,1015,29
When did CNN go on the air ?,When did it happen ?,2521,29
What year did Montana become a state ?,When did it happen ?,1957,29
When did French revolutionaries storm the Bastille ?,When did it happen ?,1223,29
When did the Jurassic Period end ?,When did it happen ?,120,29
In what year was Gandhi assassinated ?,When did it happen ?,1268,29
When did the Berlin Wall go up ?,When did it happen ?,1318,29
CNN began broadcasting in what year ?,When did it happen ?,1233,29
What is Judy Garland 's date of birth ?,When did it happen ?,944,29
What century does Captain Video live in ?,When did it happen ?,478,29
When did Theo Rousseau paint the `` Forest of Fontaine '' ?,When did it happen ?,1137,29
When was the Big Thompson flood ?,When did it happen ?,868,29
When did the neanderthal man live ?,When did it happen ?,2294,29
When is President Nixon 's birthday ?,When did it happen ?,1322,29
What season begins with the vernal equinox ?,When did it happen ?,1622,29
When did Nostradamus believe World War III would begin ?,When did it happen ?,130,29
What year did the first issue of `` Playboy '' come out ?,When did it happen ?,894,29
When did Gothic art and architecture flourish ?,When did it happen ?,890,29
What month of the year is there no television in Iceland ?,When did it happen ?,1257,29
In what year was the movie the Ten Commandments released ?,When did it happen ?,2534,29
What year were the Olympic Games played in where Nadia Comaneci became popular ?,When did it happen ?,2029,29
When did swimming become commonplace ?,When did it happen ?,2555,29
When did Mount St. Helen last have a major eruption ?,When did it happen ?,1787,29
What time of year do most people fly ?,When did it happen ?,1879,29
In what year did Thatcher become prime minister ?,When did it happen ?,1877,29
When was the slinky invented ?,When did it happen ?,1067,29
In what year was actress Joan Collins born ?,When did it happen ?,915,29
What year is etched on the Gold Medal of Excellence from the Paris Exposition depicted on a can of Campbell 's tomato soup ?,When did it happen ?,260,29
What is Dick Clark 's date of birth ?,When did it happen ?,2550,29
When was Christ born ?,When did it happen ?,2080,29
What date did man first land on the moon ?,When did it happen ?,930,29
When were camcorders introduced in Malaysia ?,When did it happen ?,2492,29
When was the Battle of Hastings ?,When did it happen ?,957,29
When was Nostradamus born ?,When did it happen ?,2340,29
When will Jean Aeul publish her next book ?,When did it happen ?,2167,29
What year was Desmond Mpilo Tutu awarded the Nobel Peace Prize ?,When did it happen ?,800,29
When do MORMONS believe Christ was born ?,When did it happen ?,337,29
When were fish first believed to be found on earth ?,When did it happen ?,1630,29
"What Las Vegas hotel burned in November , 1980 , with the loss of 84 lives ?",Where is this place ?,905,14
What cathedral was Thomas Becket murdered in ?,Where is this place ?,570,14
Where did King Francis I hang the `` Mona Lisa '' when he owned it ?,Where is this place ?,2349,14
"What island group contains Jersey , Guernsey , Sark and Herm ?",Where is this place ?,278,14
Where can I find lyrics for R&B ?,Where is this place ?,598,14
Where are the busiest ports in the world ?,Where is this place ?,2257,14
Where did makeup originate ?,Where is this place ?,1007,14
"Where is it planned to berth the merchant ship , Lane Victory , which Merchant Marine veterans are converting into a floating museum ?",Where is this place ?,2364,14
Where can you find the Venus flytrap ?,Where is this place ?,321,14
Where was George Washington born ?,Where is this place ?,2061,14
Where was the first restaurant ?,Where is this place ?,299,14
What is the name of the planet that the Ewoks live on ?,Where is this place ?,549,14
Where can I read about Chiang Kai-shek ?,Where is this place ?,1894,14
Where is the Mayo Clinic ?,Where is this place ?,2214,14
What river flows past the Temple of Karnak ?,Where is this place ?,2269,14
Where is the world 's most active volcano located ?,Where is this place ?,2711,14
"What celestial body has a diameter of 864 , 000 miles ?",Where is this place ?,441,14
Where is the Henry Ford Museum ?,Where is this place ?,309,14
Where is the bridge over the river Kwai ?,Where is this place ?,1163,14
What are some good medical sites for information ?,Where is this place ?,723,14
What island was the target of the U.S. 's Operation Urgent Fury ?,Where is this place ?,275,14
What is Answers.com 's address ?,Where is this place ?,1869,14
Where is Los Vegas ?,Where is this place ?,1185,14
Where does Mother Angelica live ?,Where is this place ?,1341,14
Where have the most dinosaur remains been found ?,Where is this place ?,838,14
Where did the real St. Nicholas live ?,Where is this place ?,2183,14
What 's the world 's largest cathedral ?,Where is this place ?,1495,14
Where can I find info on Alexander Mackenzie ?,Where is this place ?,783,14
Which area produces the least acidic coffee ?,Where is this place ?,960,14
Where can I get information and statistics on countries and nations ?,Where is this place ?,356,14
Where can I find an Ask An Expert site ?,Where is this place ?,1099,14
Where can I find a case on Americans with Disabilities Act of 199 ?,Where is this place ?,507,14
What constellation is known as The Water Bearer ?,Where is this place ?,1476,14
Where was chop suey invented ?,Where is this place ?,389,14
Where was George Washington born ?,Where is this place ?,2061,14
"Where does Buzz Aldrin want to build a permanent , manned space station ?",Where is this place ?,1444,14
What planet gave bith to Superman ?,Where is this place ?,664,14
What building appropriately enough is depicted on the back of the 1-dollar bill ?,Where is this place ?,1085,14
Where is Ayer 's rock ?,Where is this place ?,2189,14
What are Britain 's two longest rivers ?,Where is this place ?,1909,14
Where does the U.S. get most of its energy ?,Where is this place ?,2213,14
Where does most of the marijuana entering the United States come from ?,Where is this place ?,1905,14
Where is Inoco based ?,Where is this place ?,2618,14
What ocean is the largest in the world ?,Where is this place ?,1560,14
"When Superman needs to get away from it all , where does he go ?",Where is this place ?,2208,14
"Where was `` I have fallen , and I can 't get up '' said first ?",Where is this place ?,546,14
Where are the 49 steps ?,Where is this place ?,374,14
What room did W.C. Fields keep his library in ?,Where is this place ?,2144,14
On which Hawaiian island is Pearl Harbor ?,Where is this place ?,1970,14
What ocean does Mauritania border ?,Where is this place ?,541,14
What 's the nearest star to Earth ?,Where is this place ?,245,14
Where is Tornado Alley ?,Where is this place ?,678,14
Where did Victor Hugo spend his exile ?,Where is this place ?,1665,14
What is the largest lake in North America ?,Where is this place ?,1050,14
What general direction does the journey in Around the World in 80 Days proceed in ?,Where is this place ?,1106,14
What gate opened on East and West Berlin ?,Where is this place ?,2647,14
Where is the location of the Orange Bowl ?,Where is this place ?,429,14
Where is Trinidad ?,Where is this place ?,1552,14
What 's the farthest planet from the sun ?,Where is this place ?,2577,14
What are the names of all the seas in the world and what ocean do they drain into ?,Where is this place ?,2571,14
Who was Confucius ?,Who is this guy ?,680,44
Who was Jinnah ?,Who is this guy ?,77,44
Who is Count Cinzano ?,Who is this guy ?,1088,44
Who is the `` Queen Mother '' ?,Who is this guy ?,2371,44
Who is Zebulon Pike ?,Who is this guy ?,766,44
Who was Santos-Dumont ?,Who is this guy ?,252,44
Who is Henry Butler ?,Who is this guy ?,2108,44
Who was Jane Goodall ?,Who is this guy ?,1629,44
Who is Langston Hughes ?,Who is this guy ?,1227,44
Who was Quetzalcoatl ?,Who is this guy ?,2057,44
Who is Shirley MacLaine ?,Who is this guy ?,1681,44
Who was Maria Theresa ?,Who is this guy ?,84,44
Who was Whitcomb Judson ?,Who is this guy ?,2594,44
What information can you tell me about actor James Cromwell ?,Who is this guy ?,661,44
Who was Damocles ?,Who is this guy ?,1072,44
"Who is John Macarthur , 1767-1834 ?",Who is this guy ?,2239,44
Who was Monet ?,Who is this guy ?,1345,44
Who is Samuel F. Pickering ?,Who is this guy ?,1740,44
Who is Coronado ?,Who is this guy ?,2278,44
Who is Stephen Hawking ?,Who is this guy ?,1375,44
Who is Terrence Malick ?,Who is this guy ?,920,44
Who was Ezra Taft Benson ?,Who is this guy ?,542,44
Who is Barbara Jordan ?,Who is this guy ?,2005,44
Who is Edmund Kemper ?,Who is this guy ?,1975,44
Who is Prince Naseem Hamed ?,Who is this guy ?,1426,44
Who is Dear Abby ?,Who is this guy ?,331,44
Who is Johnny Carson ?,Who is this guy ?,2441,44
Who was Red Grange ?,Who is this guy ?,2215,44
Who is Desmond Tutu ?,Who is this guy ?,2282,44
Who is Charles Lindbergh ?,Who is this guy ?,1287,44
Who was Buffalo Bill ?,Who is this guy ?,1955,44
Who was William Henry Harrison ?,Who is this guy ?,741,44
Who is Peter Weir ?,Who is this guy ?,1296,44
Who is Nicolo Paganini ?,Who is this guy ?,1265,44
Who is William Wordsworth ?,Who is this guy ?,1248,44
Who is Samuel Pickering ?,Who is this guy ?,1438,44
Who was Picasso ?,Who is this guy ?,2307,44
Who is Colin Powell ?,Who is this guy ?,1548,44
Who is Imam Hussain Ben Ali whom Shia people believe in ?,Who is this guy ?,1200,44
Who is Stein Eriksen ?,Who is this guy ?,2338,44
Who was Lacan ?,Who is this guy ?,2247,44
Who is Ishmael in Moby Dick ?,Who is this guy ?,1789,44
Who was Thucydides ?,Who is this guy ?,312,44
Who was Darius ?,Who is this guy ?,652,44
Who is Desmond Tutu ?,Who is this guy ?,2282,44
Who is Robin Williams ?,Who is this guy ?,910,44
Who was Jean Nicolet ?,Who is this guy ?,1826,44
Is the human skin most sensitive? ,Can you tell me some knowledge of body parts ?,1371,5
Which ears most people can make it better? ,Can you tell me some knowledge of body parts ?,2538,5
What does the sperm carry to the Pelvic region? ,Can you tell me some knowledge of body parts ?,635,5
What is the color part of the eye called? ,Can you tell me some knowledge of body parts ?,1943,5
Corpus CalloSum In which part of your body is? ,Can you tell me some knowledge of body parts ?,1953,5
What are the names of different toes? ,Can you tell me some knowledge of body parts ?,310,5
What foot does a cat move with the left front foot while walking - left back or right back leg? ,Can you tell me some knowledge of body parts ?,1585,5
Where does your hair grow fastest? ,Can you tell me some knowledge of body parts ?,1166,5
Which two parts are the two parts of your whole life grow? ,Can you tell me some knowledge of body parts ?,846,5
What is the only gland in people who can restore yourself? ,Can you tell me some knowledge of body parts ?,238,5
What are the main blood vessels? ,Can you tell me some knowledge of body parts ?,2072,5
In what part of the body of Corpus CalloSum? ,Can you tell me some knowledge of body parts ?,75,5
Which body does the Langerhans Islands contain? ,Can you tell me some knowledge of body parts ?,1178,5
What is the softest part of the body? ,Can you tell me some knowledge of body parts ?,633,5
What is the weakest bone in the body? ,Can you tell me some knowledge of body parts ?,1360,5
What dangles on top of the tongue from the palate? ,Can you tell me some knowledge of body parts ?,472,5
What are two plants made of clothes? ,Can you tell me some knowledge of plant ?,2019,6
What flower does Vincent Van Gogh paint? ,Can you tell me some knowledge of plant ?,613,6
What are some colored flowers to bloom in the New England fall? ,Can you tell me some knowledge of plant ?,461,6
What is the most cultivated plant? ,Can you tell me some knowledge of plant ?,1763,6
What plants are there in an estua? ,Can you tell me some knowledge of plant ?,179,6
What flowers do the operator nero Wolfe lift? ,Can you tell me some knowledge of plant ?,1529,6
What factory is the largest seed? ,Can you tell me some knowledge of plant ?,1213,6
"Which common plant button, lid, cup, gills and rings? ",Can you tell me some knowledge of plant ?,65,6
What can be planted from deer to be safe? ,Can you tell me some knowledge of plant ?,2481,6
What are Australia's native flora? ,Can you tell me some knowledge of plant ?,629,6
What plant is ROM? ,Can you tell me some knowledge of plant ?,198,6
Which tree does the Lebanese flag separate? ,Can you tell me some knowledge of plant ?,1108,6
What is the Nebraska State Tree? ,Can you tell me some knowledge of plant ?,193,6
How big is a normal size penis to a 15-year-old child? ,How big is this area ?,1499,47
What is Argentina's size? ,How big is this area ?,847,47
How big is Australia? ,How big is this area ?,644,47
How big is the universe actually? ,How big is this area ?,1750,47
How big is a baby bald eagle? ,How big is this area ?,1182,47
How big is the Arctic Shelter to protect the value of unique wildlife and deserts on the north coast of Alaska? ,How big is this area ?,2382,47
How big is our galaxy in our diameter? ,How big is this area ?,1307,47
How big is election college? ,How big is this area ?,539,47
What is the size of the greatest akita? ,How big is this area ?,127,47
How big is the biggest diamond? ,How big is this area ?,2423,47
How big is the chappellet vineyard? ,How big is this area ?,2532,47
What big is a quart? ,How big is this area ?,2597,47
What are the sowings of Chappellet vineyard? ,How big is this area ?,1125,47
Which Caribbean religion did Marcus Garvey religion? ,Tell me some religion facts .,950,1
What religion do you have most members? ,Tell me some religion facts .,1643,1
What two main world religions have started in India? ,Tell me some religion facts .,164,1
What religion was the Goddess? ,Tell me some religion facts .,965,1
What is the best love match for a horoscope mark? ,What are the signs fof this thing happen ?,2315,34
What was the distinguishing tab in the 'little rascals'' dog? ,What are the signs fof this thing happen ?,1361,34
What is the symbol for the zodiac sign twins? ,What are the signs fof this thing happen ?,1212,34
What is the trademark of Washington Redskin's fan? ,What are the signs fof this thing happen ?,989,34
What is the zodiac sign for August 14? ,What are the signs fof this thing happen ?,1472,34
What is the Celtic symbol of 'life' '? ,What are the signs fof this thing happen ?,933,34
Which sign is the sign symbol for a water carrier? ,What are the signs fof this thing happen ?,577,34
What is the chemical formula for Napalm? ,What are the signs fof this thing happen ?,1473,34
What symbolizes the game card death? ,What are the signs fof this thing happen ?,102,34
What is the chemical characters for nitrogen? ,What are the signs fof this thing happen ?,1520,34
What are the signs of a country that enters a recession? ,What are the signs fof this thing happen ?,1447,34
What is Larry King doing for a living? ,What is his or her occupation ?,222,11
What is the oldest profession? ,What is his or her occupation ?,881,11
Shevardnadze What kind of title had in the Soviet era? ,What is his or her occupation ?,511,11
What title did Suzette charles have been in 1984 for two months? ,What is his or her occupation ?,1759,11
What was Eduard Shevardnadze's work in the Soviet Union? ,What is his or her occupation ?,1992,11
Which is the highest divorce rate? ,What is his or her occupation ?,1168,11
What did Andy Hardy's father do for a living? ,What is his or her occupation ?,144,11
What was the name of Queen Victoria about India? ,What is his or her occupation ?,1385,11
What are the only players to collect points in the roller derby? ,What is his or her occupation ?,990,11
What was the occupation of Mandy Rice-Devies? ,What is his or her occupation ?,557,11
"'Mrs. Bridges''s on the top of TV, what are the lower steps? ",What is his or her occupation ?,926,11
What is the work of Larry King? ,What is his or her occupation ?,2493,11
When is Steve Rogers's profession Captain America? ,What is his or her occupation ?,1144,11
What is the profession of Nicholas cage? ,What is his or her occupation ?,956,11
Five positions in five positions in sequence to the presidency. ,What is his or her occupation ?,2684,11
What is Robin Williams doing? ,What is his or her occupation ?,1727,11
What is the occupation of Larry King? ,What is his or her occupation ?,605,11
What does the Nicholas cage do for a living? ,What is his or her occupation ?,1027,11
What is the occupation of the Nicholas cage? ,What is his or her occupation ?,2217,11
"When you don't adventure to Rann, what does the man do the strange profession? ",What is his or her occupation ?,1747,11
What is his profession? ,What is his or her occupation ?,1317,11
What did the seven dwarfs do for living? ,What is his or her occupation ?,2483,11
What duty does Bouvier dog perform? ,What is his or her occupation ?,516,11
What kind of title does a comedian Henry Youngman claim? ,What is his or her occupation ?,1349,11
What is the occupation of the Nicholas cage? ,What is his or her occupation ?,2217,11
What is the abbreviation of the National Investigation Bureau? ,What is the abbreviation of this item ？,264,20
What is the shortened form of the National Investigation Bureau? ,What is the abbreviation of this item ？,2224,20
What is the shortened term used for the National Investigation Bureau? ,What is the abbreviation of this item ？,643,20
What is the reduction of the International Olympic Committee? ,What is the abbreviation of this item ？,1808,20
What are abbreviations for micro? ,What is the abbreviation of this item ？,1002,20
What is the number of `` 5 '' in Fubu Clothes? ,What is the abbreviation of this item ？,57,20
What abbreviated for Trinitrotoluene? ,What is the abbreviation of this item ？,888,20
What is the right way to shorten your CC. At the bottom of a business letter? ,What is the abbreviation of this item ？,1037,20
What is the shortening of the National Investigation Bureau? ,What is the abbreviation of this item ？,2345,20
What are the abbreviations for the original equipment manufacturer? ,What is the abbreviation of this item ？,70,20
What is a shortened expression for the National Investigation Bureau? ,What is the abbreviation of this item ？,1994,20
What is Mikhail Gorbachev's average start? ,What is the abbreviation of this item ？,1582,20
What are the abbreviations for a limited partnership? ,What is the abbreviation of this item ？,2425,20
What is shortening for rating system for air conditioning effectiveness? ,What is the abbreviation of this item ？,1291,20
"What is the shortening of the company's ""General Motors""? ",What is the abbreviation of this item ？,802,20
What is the shortening of General Engines? ,What is the abbreviation of this item ？,1114,20
"What is the main language of Sao Paulo, Brazil? ",What is the commonly-spoken language of this area ?,1177,32
What is one of the languages that Sioux speaks? ,What is the commonly-spoken language of this area ?,670,32
