0,1,idQ,idA
how can i found the rate of foreign exchange?,How can I check the foreign currency exchange rate,38,59
where can I get exchange rate?,How can I check the foreign currency exchange rate,614,59
How do i check exchange rate?,How can I check the foreign currency exchange rate,4164,59
view exchange rate,How can I check the foreign currency exchange rate,3903,59
where can I view exchange rate in hsbc website,How can I check the foreign currency exchange rate,2246,59
as an advance account customer where can I check oversea exchange rate that hsbc offer.,How can I check the foreign currency exchange rate,4001,59
how can i see the exchange rate on the website?,How can I check the foreign currency exchange rate,3096,59
i'm looking for the best exchange rates for premier account holders.,How can I check the foreign currency exchange rate,804,59
"I would like to look up the exchange rate for A$, can you tell me what I need to",How can I check the foreign currency exchange rate,4934,59
how view currency exchange rate,How can I check the foreign currency exchange rate,290,59
I know but I want to see all the foreign currency,How can I check the foreign currency exchange rate,1738,59
I will try and look for the exchange rate now.,How can I check the foreign currency exchange rate,1489,59
rate nt to hkd,How can I check the foreign currency exchange rate,1318,59
how about currency exchange?,How can I check the foreign currency exchange rate,3070,59
where can I check exchange rate,How can I check the foreign currency exchange rate,1951,59
what is exchange rate for vnd?,How can I check the foreign currency exchange rate,3464,59
please tell me where I can see exchange rate,How can I check the foreign currency exchange rate,647,59
I would like to know where I can find today's exchange rate for international transfer,How can I check the foreign currency exchange rate,3290,59
where can I see exchange rate on internet banking?,How can I check the foreign currency exchange rate,723,59
how can I find exchange rate for global transfer,How can I check the foreign currency exchange rate,847,59
i just want to check today's exchange rate,How can I check the foreign currency exchange rate,4400,59
another question where do I find currency exchange rate.,How can I check the foreign currency exchange rate,1727,59
where can i check foreign currency rate,How can I check the foreign currency exchange rate,2427,59
I am wondering what rate will if I do currency exchange with hsbc,How can I check the foreign currency exchange rate,3725,59
Can you tell me what is the exchange rate today?,How can I check the foreign currency exchange rate,507,59
I want to know the exchange rate prior to my transfer.,How can I check the foreign currency exchange rate,224,59
can I view exchange rate online?,How can I check the foreign currency exchange rate,169,59
where can i find the spot foreign exchange rate?,How can I check the foreign currency exchange rate,3808,59
I want to know what exchange rate HSBC will charge/use if I transfer my money to Sterling/UK.,How can I check the foreign currency exchange rate,3949,59
could you pls let me know how can i find exchange rate info via HSBC online banking site?,How can I check the foreign currency exchange rate,3669,59
what is exchange rate,How can I check the foreign currency exchange rate,3518,59
where can I find list of oversea exchange rate?,How can I check the foreign currency exchange rate,4574,59
how do I know the current exchange rate?,How can I check the foreign currency exchange rate,2591,59
"i want to know the exchange rate first, how",How can I check the foreign currency exchange rate,2423,59
"fine, what is exchange rate for now?",How can I check the foreign currency exchange rate,807,59
where can I find exchange rate for oversea currency,How can I check the foreign currency exchange rate,3696,59
I need to know whihch rate would be applied if I transfer HKD to INR using my global transfers,How can I check the foreign currency exchange rate,436,59
what is exchange rate of us currency to nt now,How can I check the foreign currency exchange rate,2011,59
check where I can find current exchange rate before I decide to make transfer?,How can I check the foreign currency exchange rate,4433,59
"may I know the exchange rate , i.e.",How can I check the foreign currency exchange rate,453,59
where can I see exchange rate on internet banking,How can I check the foreign currency exchange rate,4207,59
how to view exchange rate of overseas money,How can I check the foreign currency exchange rate,4642,59
but i want to see the currency exchange rate first,How can I check the foreign currency exchange rate,3440,59
where can I find currency exchange rate,How can I check the foreign currency exchange rate,4351,59
how do i check the exchange rate?,How can I check the foreign currency exchange rate,4028,59
can you also check what is the current exchange rate?,How can I check the foreign currency exchange rate,1011,59
I want to check exchange rate,How can I check the foreign currency exchange rate,254,59
is it possible to check the exchange rate ?,How can I check the foreign currency exchange rate,624,59
I can see what current rate are please,How can I check the foreign currency exchange rate,2458,59
where do I see exchange rate?,How can I check the foreign currency exchange rate,2866,59
how can I check exchange rate in my account,How can I check the foreign currency exchange rate,4700,59
where can I find that exchange rate?,How can I check the foreign currency exchange rate,4979,59
what will exchange rate?,How can I check the foreign currency exchange rate,598,59
how am I able to check the exchange rate?,How can I check the foreign currency exchange rate,1959,59
And how can I view the exchange rate,How can I check the foreign currency exchange rate,1178,59
check exchange rate,How can I check the foreign currency exchange rate,4749,59
"how do I find what current overseas currency exchange rate are, please",How can I check the foreign currency exchange rate,1595,59
where can I find currency exchange rate today in hsbc hk page?,How can I check the foreign currency exchange rate,2680,59
how do I know exchange rate?,How can I check the foreign currency exchange rate,3626,59
how can I get a transaction record of my past global transfer,How can I check my Global Transfer transactions in Personal Internet Banking,2726,23
I need the copies of the global transfers from my Hong Kong account,How can I check my Global Transfer transactions in Personal Internet Banking,1529,23
where I can check back my global transfer history,How can I check my Global Transfer transactions in Personal Internet Banking,3309,23
The HSBC in USA is asking me to show them the copies of these global transfers,How can I check my Global Transfer transactions in Personal Internet Banking,692,23
how can I view history of my global transfers,How can I check my Global Transfer transactions in Personal Internet Banking,752,23
global transfer record,How can I check my Global Transfer transactions in Personal Internet Banking,4201,23
how to view status of transfer after making global transfer,How can I check my Global Transfer transactions in Personal Internet Banking,3757,23
how can I view my global transfer history,How can I check my Global Transfer transactions in Personal Internet Banking,4034,23
How to know that I registered for the Global Transfer or not?,How can I check my FPS registrations in Personal Internet Banking,482,17
I just registered to FPS and I dont know where to look for my Identifier number,How can I check my FPS registrations in Personal Internet Banking,651,17
"I need my FPS identifier number, just registered",How can I check my FPS registrations in Personal Internet Banking,3277,17
i don't want to set HSBC as default bank account for FPS,How can I change the linked account or default account of FPS in Personal Internet Banking,414,9
"If I have registered from other bank, can I remain to register FPS here?",How can I change the linked account or default account of FPS in Personal Internet Banking,4715,9
I demand hsbc to delete my as a fps default account immediately,How can I change the linked account or default account of FPS in Personal Internet Banking,1013,9
I would like to add my account in Canada so that I can do Global Transfer.,How can I add my global HSBC accounts to Global View in Personal Internet Banking,2664,11
But I cannot find my Singapore Account list in Global Transfer.,How can I add my global HSBC accounts to Global View in Personal Internet Banking,2034,11
I'm unable to submit the global transfer -the overseas account don't show up,How can I add my global HSBC accounts to Global View in Personal Internet Banking,2684,11
can I set up an account for global transfers?,How can I add my global HSBC accounts to Global View in Personal Internet Banking,175,11
where to add global view,How can I add my global HSBC accounts to Global View in Personal Internet Banking,1295,11
add my hsbc america account to my global transfer,How can I add my global HSBC accounts to Global View in Personal Internet Banking,4353,11
"but I tried to do the Global Transfer, unable to locate the Canada bank number",How can I add my global HSBC accounts to Global View in Personal Internet Banking,329,11
I would like to link my account in Hong Kong to the global account in UK,How can I add my global HSBC accounts to Global View in Personal Internet Banking,714,11
i'm trying to see my UK HSBC account under global view,How can I add my global HSBC accounts to Global View in Personal Internet Banking,3627,11
I have overseas HSBC account..i need help adding it to Global View,How can I add my global HSBC accounts to Global View in Personal Internet Banking,3180,11
Could you help me start the procedure to obtain this Global View,How can I add my global HSBC accounts to Global View in Personal Internet Banking,997,11
i cannot find my china acc on global transfer web page,How can I add my global HSBC accounts to Global View in Personal Internet Banking,4708,11
I'll then add Malaysia to my global account  of HK HSBC account,How can I add my global HSBC accounts to Global View in Personal Internet Banking,3046,11
could you please send me instruction to set up global transfer,How can I add my global HSBC accounts to Global View in Personal Internet Banking,4618,11
"But when I do the Global Transfer, there is no Canada region available to select",How can I add my global HSBC accounts to Global View in Personal Internet Banking,3865,11
browser I am at hsbc hk internet banking now. I want to add my hsbc singapore global account,How can I add my global HSBC accounts to Global View in Personal Internet Banking,2855,11
I cannot access my US account on Global view for some reason and I never set up my US online account,How can I add my global HSBC accounts to Global View in Personal Internet Banking,3600,11
I am trying to add my account in hsbc Canada to global view.,How can I add my global HSBC accounts to Global View in Personal Internet Banking,1903,11
but i can't see related uk hsbc usd and hkd account via hk hsbc online,How can I add my global HSBC accounts to Global View in Personal Internet Banking,4161,11
I need to add my account to global transfers,How can I add my global HSBC accounts to Global View in Personal Internet Banking,3912,11
"But when I go to Global Transfer, on To my global accounts, I do not see my China HSBC account",How can I add my global HSBC accounts to Global View in Personal Internet Banking,3561,11
I would like to add accounts to the global transfers list how may i do that please?,How can I add my global HSBC accounts to Global View in Personal Internet Banking,411,11
why is it that one of my uk account under my global transfer is unable to view,How can I add my global HSBC accounts to Global View in Personal Internet Banking,4292,11
ok. I want link up my uk account to my hk account transfer in global view,How can I add my global HSBC accounts to Global View in Personal Internet Banking,3273,11
trying to link one of my hk account to global view,How can I add my global HSBC accounts to Global View in Personal Internet Banking,4078,11
how do I link my hsbc uk account so I can make a globl transfer?,How can I add my global HSBC accounts to Global View in Personal Internet Banking,4090,11
add my hsbc uk account view to my current dashboard on hk platform,How can I add my global HSBC accounts to Global View in Personal Internet Banking,409,11
"my own account, should I add the Global account in the New payee list ?",How can I add my global HSBC accounts to Global View in Personal Internet Banking,840,11
how can i set up the global transfer at my HK account?,How can I add my global HSBC accounts to Global View in Personal Internet Banking,4391,11
i have global view account linked to my uk account but i cannot seem to find it,How can I add my global HSBC accounts to Global View in Personal Internet Banking,2412,11
is it possible to link my UK HSBC bank account with my HK HSBC bank account on global view?,How can I add my global HSBC accounts to Global View in Personal Internet Banking,3519,11
I want to see the global singapore account details here,How can I add my global HSBC accounts to Global View in Personal Internet Banking,1023,11
I cannot find Macau it in the Global Transfer.,How can I add my global HSBC accounts to Global View in Personal Internet Banking,1839,11
how I link my hsbc hk account with my hsbc australia account,How can I add my global HSBC accounts to Global View in Personal Internet Banking,99,11
why I cannot view my gbp account in my global transfer one account no show there,How can I add my global HSBC accounts to Global View in Personal Internet Banking,465,11
I have a new octopus card want to activate aavs,Activate the Octopus Automatic Add-Value Service,2917,48
"I receive a notification on my phone yesterday, asking me to activate my octopus auto top up via octopus app",Activate the Octopus Automatic Add-Value Service,4644,48
how do I activate octopus aavs in internet banking,Activate the Octopus Automatic Add-Value Service,451,48
I am wondering how to activate aavs for my octopus card,Activate the Octopus Automatic Add-Value Service,2434,48
activate octopus auto aavs function,Activate the Octopus Automatic Add-Value Service,827,48
"have octopus aavs service with my hsbc signature card, how can I apply for it",Apply for Octopus Automatic Add-Value Service,4159,18
how to apply octopus aavs automatic add-value service,Apply for Octopus Automatic Add-Value Service,813,18
"about octopus aavs plan, to add extra octopus card, can i do it online? must visit hsbc branch?",Apply for Octopus Automatic Add-Value Service,2166,18
where can i link aavs in webpage,Apply for Octopus Automatic Add-Value Service,2135,18
i to register octopus aavs service,Apply for Octopus Automatic Add-Value Service,4383,18
i how do i set up octopus automatic aavs to my credit card,Apply for Octopus Automatic Add-Value Service,2620,18
apply hsbc octopus aavs service,Apply for Octopus Automatic Add-Value Service,11,18
apply octopus auto value add,Apply for Octopus Automatic Add-Value Service,2821,18
repeat apply aavs aavs,Apply for Octopus Automatic Add-Value Service,851,18
how do i setup octopus aavs service,Apply for Octopus Automatic Add-Value Service,3942,18
a form to aavs to octopus card automatic,Apply for Octopus Automatic Add-Value Service,591,18
apply octopus auto value added service with my signature card,Apply for Octopus Automatic Add-Value Service,721,18
i want to apply octopus card auto value adding service,Apply for Octopus Automatic Add-Value Service,44,18
i said i want to apply octopus card aavs,Apply for Octopus Automatic Add-Value Service,2829,18
where from hsbc website do I apply for octopus automatic aavs,Apply for Octopus Automatic Add-Value Service,1664,18
where can I apply for octopus automatic aavs from hsbc website,Apply for Octopus Automatic Add-Value Service,3704,18
apply octopus card auto value adding service,Apply for Octopus Automatic Add-Value Service,1006,18
how do I set up octopus aavs,Apply for Octopus Automatic Add-Value Service,3629,18
where to register octopus card auto value add service,Apply for Octopus Automatic Add-Value Service,4223,18
where is button to register value supplement octopus card service,Apply for Octopus Automatic Add-Value Service,4859,18
apply octopus automatic added service,Apply for Octopus Automatic Add-Value Service,3369,18
how to register octopus card for aavs,Apply for Octopus Automatic Add-Value Service,3399,18
apply hsbc credit card octopus aavs,Apply for Octopus Automatic Add-Value Service,4050,18
how to apply octopus aavs from my credit card,Apply for Octopus Automatic Add-Value Service,2315,18
I want to apply for octopus auto load service,Apply for Octopus Automatic Add-Value Service,1736,18
request for aavs for octopus,Apply for Octopus Automatic Add-Value Service,1463,18
apply aavs personal octopus card,Apply for Octopus Automatic Add-Value Service,1031,18
can i register applying aavs via internet banking,Apply for Octopus Automatic Add-Value Service,3358,18
apply octopus automatic value added service,Apply for Octopus Automatic Add-Value Service,926,18
wonder how can I add one more octopus on my card for top up,Apply for Octopus Automatic Add-Value Service,2896,18
know where i can apply octopus card auto added value service in internet banking,Apply for Octopus Automatic Add-Value Service,2122,18
add another octopus for octopus aavs,Apply for Octopus Automatic Add-Value Service,3877,18
how i can apply octopus auto top up service,Apply for Octopus Automatic Add-Value Service,4908,18
i want to apply octopus card auto value adding service but i cannot see it under my banking service,Apply for Octopus Automatic Add-Value Service,684,18
i am now applying octopus aavs for replacing octopus card,Apply for Octopus Automatic Add-Value Service,1372,18
where can i find octopus aavs application,Apply for Octopus Automatic Add-Value Service,2963,18
how do i apply octopus add-value via internet banking,Apply for Octopus Automatic Add-Value Service,294,18
please direct me to set up octopus aavs service via internet banking,Apply for Octopus Automatic Add-Value Service,4976,18
i apply octopus aavs,Apply for Octopus Automatic Add-Value Service,1458,18
where can I in banking to register for aavs,Apply for Octopus Automatic Add-Value Service,207,18
register one more octopus auto value added service can i do it online,Apply for Octopus Automatic Add-Value Service,1331,18
i want add one more octopus for auto value,Apply for Octopus Automatic Add-Value Service,1169,18
where do I add another octopus card for auto value add,Apply for Octopus Automatic Add-Value Service,98,18
repeat apply octopus automatic add value again,Apply for Octopus Automatic Add-Value Service,360,18
apply for aavs,Apply for Octopus Automatic Add-Value Service,1218,18
can i apply octopus aavs online,Apply for Octopus Automatic Add-Value Service,3760,18
how can i apply octopus automatic value added service,Apply for Octopus Automatic Add-Value Service,2747,18
I apply for octopus automatic with hsbc,Apply for Octopus Automatic Add-Value Service,829,18
how to apply aavs,Apply for Octopus Automatic Add-Value Service,3084,18
can i apply octopus add-value service online,Apply for Octopus Automatic Add-Value Service,543,18
just apply auto value add in smart octopus,Apply for Octopus Automatic Add-Value Service,92,18
how aavs online,Apply for Octopus Automatic Add-Value Service,1384,18
where can I apply for octopus aavs,Apply for Octopus Automatic Add-Value Service,1248,18
how can i sign octopus card aavs through my hsbc credit card,Apply for Octopus Automatic Add-Value Service,1817,18
how to apply octopus aavs,Apply for Octopus Automatic Add-Value Service,3280,18
i am trying to add a new octopus card to aavs link to my hsbc card,Apply for Octopus Automatic Add-Value Service,1128,18
i have 2 octopus card but i want aavs by one signature card,Apply for Octopus Automatic Add-Value Service,2566,18
apply online for aavs automatic aavs octopus top up but cannot find in site to do,Apply for Octopus Automatic Add-Value Service,4789,18
how do i apply octopus aavs online,Apply for Octopus Automatic Add-Value Service,1028,18
add a new octopus card for automatic value added service of my mastercard but i cannot found any button to do,Apply for Octopus Automatic Add-Value Service,4188,18
i am trying to find where i can register for aavs aavs,Apply for Octopus Automatic Add-Value Service,4046,18
register for octopus auto value supplement service,Apply for Octopus Automatic Add-Value Service,2405,18
apply octopus aavs,Apply for Octopus Automatic Add-Value Service,1275,18
i have register aavs for one octopus card with hsbc. i have another octopus that want to have aavs,Apply for Octopus Automatic Add-Value Service,3388,18
complete application form for octopus automatic aavs,Apply for Octopus Automatic Add-Value Service,4523,18
how to set up octopus card aavs,Apply for Octopus Automatic Add-Value Service,569,18
can i apply octopus aavs funtion,Apply for Octopus Automatic Add-Value Service,2476,18
a form to fill aavs to octopus card,Apply for Octopus Automatic Add-Value Service,1813,18
how to set up octopus aavs via internet banking,Apply for Octopus Automatic Add-Value Service,1979,18
how to set up octopus aavs,Apply for Octopus Automatic Add-Value Service,3535,18
apply octopus aavs service with my visa,Apply for Octopus Automatic Add-Value Service,3730,18
how can i add octopus auto add-value to my signature card,Apply for Octopus Automatic Add-Value Service,4163,18
i can't find shortcut link to octopus aavs,Apply for Octopus Automatic Add-Value Service,2268,18
how to add octopus top up,Apply for Octopus Automatic Add-Value Service,4128,18
how can i apply octopus aavs,Apply for Octopus Automatic Add-Value Service,2926,18
set aavs,Apply for Octopus Automatic Add-Value Service,1288,18
how to apply octopus aavs online,Apply for Octopus Automatic Add-Value Service,2673,18
how to apply octopus aavs online for new octopus card,Apply for Octopus Automatic Add-Value Service,430,18
i try to apply aavs to another octopus card,Apply for Octopus Automatic Add-Value Service,4088,18
check how to online apply octopus aavs service,Apply for Octopus Automatic Add-Value Service,2593,18
how do i set up octopus automatic add-value to my credit card,Apply for Octopus Automatic Add-Value Service,4978,18
where can i apply octopus aavs after login to my hsbc account,Apply for Octopus Automatic Add-Value Service,2318,18
how do hsbc add a new octopus to octopus aavs,Apply for Octopus Automatic Add-Value Service,220,18
can i add one more octopus card to octopus aavs,Apply for Octopus Automatic Add-Value Service,1397,18
i apply octopus add-value service via hsbc app,Apply for Octopus Automatic Add-Value Service,2243,18
i register octopus aavs aavs have my old card but how can i register a new one,Apply for Octopus Automatic Add-Value Service,2826,18
I want apply octopus auto supplement value service,Apply for Octopus Automatic Add-Value Service,2711,18
can i apply Octopus auto value-added services online,Apply for Octopus Automatic Add-Value Service,2161,18
can apply octopus aavs service online?,Apply for Octopus Automatic Add-Value Service,4713,18
i have cancel my octopus auto value adding card funtion today. i want to link another octopus card to credit card,Apply for Octopus Automatic Add-Value Service,2253,18
add another octopus for auto top up service,Apply for Octopus Automatic Add-Value Service,4851,18
is is possible to subscribe aavs online,Apply for Octopus Automatic Add-Value Service,1770,18
can i apply octopus aavs for 2 octopus card,Apply for Octopus Automatic Add-Value Service,4234,18
how to apply octopus aavs to charge to credit card,Apply for Octopus Automatic Add-Value Service,3331,18
replace for aavs for octopus card,Apply for Octopus Automatic Add-Value Service,4244,18
how can i set aavs to octopus card,Apply for Octopus Automatic Add-Value Service,1907,18
how do i enable octopus automatic aavs,Apply for Octopus Automatic Add-Value Service,159,18
how to link octopus aavs for a second octopus card,Apply for Octopus Automatic Add-Value Service,486,18
how do i set up aavs for octopus,Apply for Octopus Automatic Add-Value Service,4123,18
i like to apply octopus card aavs,Apply for Octopus Automatic Add-Value Service,2375,18
can i apply aavs online,Apply for Octopus Automatic Add-Value Service,2321,18
know whether i can apply octopus auto add-value service under my credit card,Apply for Octopus Automatic Add-Value Service,3640,18
set up octopus card automatic value supplement,Apply for Octopus Automatic Add-Value Service,3454,18
how to apply octopus aavs service from internet banking website,Apply for Octopus Automatic Add-Value Service,4288,18
apply for aavs of octopus to my credit card,Apply for Octopus Automatic Add-Value Service,4922,18
find link in internet banking to apply aavs,Apply for Octopus Automatic Add-Value Service,2817,18
how to apply automatic aavs for octopus card to a hsbc credit card,Apply for Octopus Automatic Add-Value Service,1711,18
apply octopus automatic aavs,Apply for Octopus Automatic Add-Value Service,1916,18
how I can apply aavs through  internet banking,Apply for Octopus Automatic Add-Value Service,1398,18
add a new octopus card for service,Apply for Octopus Automatic Add-Value Service,4241,18
how can i apply aavs in internet banking once i have logged in,Apply for Octopus Automatic Add-Value Service,2202,18
I apply for octopus aavs,Apply for Octopus Automatic Add-Value Service,4280,18
how to apply octopus aavs service via internet banking,Apply for Octopus Automatic Add-Value Service,1389,18
i need aavs,Apply for Octopus Automatic Add-Value Service,2136,18
add it to octopus aavs aavs,Apply for Octopus Automatic Add-Value Service,3850,18
apply aavs,Apply for Octopus Automatic Add-Value Service,3013,18
I register octopus card automatically add value function through internet banking,Apply for Octopus Automatic Add-Value Service,3674,18
"after log in, how to apply for octopus auto value supplement",Apply for Octopus Automatic Add-Value Service,561,18
set octopus card aavs,Apply for Octopus Automatic Add-Value Service,2009,18
add choice of octopus aavs. do i need to apply somthing from octopus company,Apply for Octopus Automatic Add-Value Service,767,18
about octopus aavs plan to add extra octopus card. can i do it online? must visit hsbc branch?,Apply for Octopus Automatic Add-Value Service,1784,18
how to apply octopus auto added value,Apply for Octopus Automatic Add-Value Service,2986,18
where is menu to add octopus aavs service to my signature card,Apply for Octopus Automatic Add-Value Service,893,18
hello 3 I want to find how can aavs to my octopus card online,Apply for Octopus Automatic Add-Value Service for myself,1078,63
know how to set up aavs for my octopus card,Apply for Octopus Automatic Add-Value Service for myself,2540,63
I already have aavs to one octopus card I want to do the same with my second octopus card,Apply for Octopus Automatic Add-Value Service for myself,1142,63
activate my octopus card for auto value add what can I do on hsbc website,Apply for Octopus Automatic Add-Value Service for myself,3809,63
how can I renew my aavs please,Apply for Octopus Automatic Add-Value Service for myself,3003,63
make my octopus card aavs automatic,Apply for Octopus Automatic Add-Value Service for myself,4894,63
apply my octopus auto value added service,Apply for Octopus Automatic Add-Value Service for myself,4943,63
how can i apply aavs for my octopus,Apply for Octopus Automatic Add-Value Service for myself,1476,63
add on value to my octopus card,Apply for Octopus Automatic Add-Value Service for myself,520,63
i am trying to connect my aavs to my card,Apply for Octopus Automatic Add-Value Service for myself,3718,63
can I know how to apply aavs service for my octopus,Apply for Octopus Automatic Add-Value Service for myself,2363,63
apply auto value adding for my octopus card,Apply for Octopus Automatic Add-Value Service for myself,703,63
how can I apply automatic value top up for my octopus card,Apply for Octopus Automatic Add-Value Service for myself,131,63
arrange for auto value supplement for my octopus card,Apply for Octopus Automatic Add-Value Service for myself,2262,63
I have applied automatic add value for my octopus card,Apply for Octopus Automatic Add-Value Service for myself,4470,63
add my octopus to my signature card,Apply for Octopus Automatic Add-Value Service for myself,822,63
i have cancelled it because i want to apply octopus for my new octopus card,Apply for Octopus Automatic Add-Value Service for myself,318,63
my octopus card apply aavs service,Apply for Octopus Automatic Add-Value Service for myself,4769,63
apply for aavs service to my octopus card,Apply for Octopus Automatic Add-Value Service for myself,896,63
want arrange aavs service for my octopus how do i do please,Apply for Octopus Automatic Add-Value Service for myself,899,63
I report my octopus lost want to change my aavs to link to my new octopus,Apply for Octopus Automatic Add-Value Service for myself,1241,63
"I lost my octopus card today, want to change aavs to my new octopus",Apply for Octopus Automatic Add-Value Service for myself,587,63
how do i link my octopus card have my account for aavs,Apply for Octopus Automatic Add-Value Service for myself,803,63
apply for aavs for my octopus card,Apply for Octopus Automatic Add-Value Service for myself,59,63
how to set up aavs to my octopus card,Apply for Octopus Automatic Add-Value Service for myself,4200,63
apply for automatic adding value to my octopus card by using hsbc visa card,Apply for Octopus Automatic Add-Value Service for myself,4099,63
hsbc please help me to connect my new octopus card to my aavs,Apply for Octopus Automatic Add-Value Service for myself,2983,63
how do i adding more octopus candidate to my existing aavs,Apply for Octopus Automatic Add-Value Service for myself,2117,63
how can i set auto value adding for my octopus card,Apply for Octopus Automatic Add-Value Service for myself,2639,63
i tried to apply octopus aavs for my second octopus card,Apply for Octopus Automatic Add-Value Service for myself,4871,63
link another card one of my octopus card have my credit card for aavs,Apply for Octopus Automatic Add-Value Service for myself,1233,63
how can I set up automatic top up service for my octopus card,Apply for Octopus Automatic Add-Value Service for myself,1764,63
apply octopus aavs for my new octopus card,Apply for Octopus Automatic Add-Value Service for myself,1796,63
i am hsbc customer. i want to help my mom to apply octopus aavs card,Apply for Octopus Automatic Add-Value Service for others,2903,28
can i apply octopus aavs service for my family by e bank instead of submitting form by post,Apply for Octopus Automatic Add-Value Service for others,3033,28
my friend will like to link octopus card to my credit card via octopus aavs aavs,Apply for Octopus Automatic Add-Value Service for others,3336,28
i am try to apply octopus value adding service on my credit card. octopus card is belong to my mom. how exactly should i apply,Apply for Octopus Automatic Add-Value Service for others,1847,28
use aavs for my girl's card who is more than three years old,Apply for Octopus Automatic Add-Value Service for others,2790,28
add my child octopus but were worried about when drop octopus,Apply for Octopus Automatic Add-Value Service for others,4314,28
use hsbc card a to apply octopus aavs for my son's octopus,Apply for Octopus Automatic Add-Value Service for others,1926,28
i want to apply additional octopus aavs for my wife my 2nd octopus,Apply for Octopus Automatic Add-Value Service for others,3871,28
add my wife to automatic octopus,Apply for Octopus Automatic Add-Value Service for others,2702,28
"can i apply octopus aavs for my son""s octopus using my hsbc credit card",Apply for Octopus Automatic Add-Value Service for others,844,28
cancel octopus aavs request that I apply earlier,Cancel Octopus Automatic Add-Value Service,124,52
delete one candidate from my octopus aavs should I still find octopus card company,Cancel Octopus Automatic Add-Value Service,3825,52
hsbc please cancel my octopus aavs aavs,Cancel Octopus Automatic Add-Value Service,312,52
I want cancel octopus automatic aavs function on my hsbc credit card,Cancel Octopus Automatic Add-Value Service,374,52
cancel octopus aavs,Cancel Octopus Automatic Add-Value Service,1115,52
how can I delete octopus aavs for a certain octopus card by  internet banking,Cancel Octopus Automatic Add-Value Service,2858,52
how to cancel auto value supplement for my octopus card number 123444 2,Cancel Octopus Automatic Add-Value Service,3802,52
how I can cancel a set of automatic value supplement to my octopus card,Cancel Octopus Automatic Add-Value Service,4477,52
hsbc please help me find 2 way to cancel my daughter's octopus aavs service,Cancel Octopus Automatic Add-Value Service,2479,52
how can I cancel automatic value add to octopys card,Cancel Octopus Automatic Add-Value Service,4627,52
end automatic octopus card aavs function,Cancel Octopus Automatic Add-Value Service,1836,52
cancel one of octopus aavs service,Cancel Octopus Automatic Add-Value Service,3183,52
how cancel aavs for octopus card,Cancel Octopus Automatic Add-Value Service,2502,52
how to cancel octopus aavs instruction,Cancel Octopus Automatic Add-Value Service,1120,52
cancel my octopus aavs service,Cancel Octopus Automatic Add-Value Service,1730,52
i want to cancel my instruction to aavs to my octopus card,Cancel Octopus Automatic Add-Value Service,139,52
cancel my octopus aavs from my hsbc credit card,Cancel Octopus Automatic Add-Value Service,3829,52
cancel octopus aavs as I plan to buy a new octopus card,Cancel Octopus Automatic Add-Value Service,3103,52
how to cancel aavs aavs,Cancel Octopus Automatic Add-Value Service,4646,52
how to cancel octopus aavs,Cancel Octopus Automatic Add-Value Service,2186,52
cancel my octopus automatic aavs service aavs for existing visacard,Cancel Octopus Automatic Add-Value Service,2493,52
"cancel my octopus  automatic plan, what can i do",Cancel Octopus Automatic Add-Value Service,3459,52
I want to ask how to stop octopus aavs service,Cancel Octopus Automatic Add-Value Service,1274,52
cancel my octopus aavs,Cancel Octopus Automatic Add-Value Service,2803,52
how do I stop aavs to my octopus card,Cancel Octopus Automatic Add-Value Service,2992,52
cancel automatic value supplement service for octopus,Cancel Octopus Automatic Add-Value Service,4751,52
how can i cancel octopus automatic aavs from my credit card,Cancel Octopus Automatic Add-Value Service,597,52
how to cancel direct debit to octopus card,Cancel Octopus Automatic Add-Value Service,693,52
how to cancel aavs to my octopus card please,Cancel Octopus Automatic Add-Value Service,3202,52
cancel my octopus card aavs add in a new octopus,Cancel Octopus Automatic Add-Value Service,2001,52
can i cancel my octopus aavs for octopus card,Cancel Octopus Automatic Add-Value Service,704,52
how do I deactivate my link from my visa card to octopus octopus aavs,Cancel Octopus Automatic Add-Value Service,2623,52
my application for octopus aavs with rejection,Check the status of Octopus AAVS,3963,56
i submit application for octopus aavs month ago but i have not gotten any notification yet,Check the status of Octopus AAVS,3458,56
see is my old octopus still link to my visacard for aavs,Check the status of Octopus AAVS,3145,56
i want to enquire about application submit for octopus aavs,Check the status of Octopus AAVS,4580,56
unable to locate apply now in aavs octopus aavs webpage,Check the status of Octopus AAVS,1894,56
of why my octopus can't aavs automatic,Check the status of Octopus AAVS,2741,56
i can't register my new octopus card for automatic aavs via internet banking,Check the status of Octopus AAVS,4228,56
for octopus aavs for primary cardholder no octopus aavs is currently link to hsbc credit card,Check the status of Octopus AAVS,4346,56
i see octopus aavs service is activated online but is not working,Check the status of Octopus AAVS,1304,56
want to confirm whether my octopus card num an aavs service is valid,Check the status of Octopus AAVS,4703,56
i apply octopus aavs get a failure notice from hsbc today,Check the status of Octopus AAVS,991,56
sea i have set up octopus aavs but i still have not receive spending rebate,Check the status of Octopus AAVS,772,56
resend octopus auto value add confirmation,Check the status of Octopus AAVS,3396,56
for octopus aavs for other candidate no octopus aavs is currently link to hsbc credit card,Check the status of Octopus AAVS,2802,56
know whether my application for octopus automatic aavs function have approved or not,Check the status of Octopus AAVS,4625,56
check octopus aavs application status from hsbc credit card,Check the status of Octopus AAVS,679,56
octopus aavs webpage is not working ref hours 234,Check the status of Octopus AAVS,1054,56
